"userid","movieid","value","create_at"
"36144","24864","75","17/6/2010 15:51:33"
"36144","24965","85","17/6/2010 15:52:24"
"36144","25004","25","17/6/2010 17:25:32"
"36144","25040","65","17/6/2010 15:55:34"
"36144","25192","70","17/6/2010 16:00:28"
"36144","25267","75","17/6/2010 16:07:06"
"36144","25541","40","17/6/2010 17:24:08"
"36144","25547","75","17/6/2010 17:49:06"
"36144","25693","75","17/6/2010 16:48:40"
"36144","25801","65","17/6/2010 16:08:14"
"36144","25842","75","17/6/2010 15:52:13"
"36144","25884","50","17/6/2010 16:49:02"
"36144","25885","75","17/6/2010 17:35:44"
"36144","26006","85","17/6/2010 16:47:47"
"36144","26032","85","17/6/2010 15:58:59"
"36144","26042","40","17/6/2010 17:31:49"
"36144","26105","80","17/6/2010 15:51:41"
"36144","26126","65","17/6/2010 16:15:28"
"36144","26543","65","17/6/2010 16:49:55"
"36144","26589","80","17/6/2010 16:50:48"
"36144","26598","35","17/6/2010 16:03:31"
"36144","26620","75","17/6/2010 16:16:33"
"36144","26641","75","17/6/2010 16:48:13"
"36144","26667","25","17/6/2010 16:08:21"
"36144","26699","60","17/6/2010 16:20:56"
"36144","26740","80","17/6/2010 15:56:17"
"36144","26872","70","17/6/2010 17:25:50"
"36144","26900","100","17/6/2010 15:47:00"
"36144","26914","70","17/6/2010 16:33:15"
"36144","27032","45","17/6/2010 18:10:07"
"36144","29070","80","17/6/2010 16:48:05"
"36144","29231","50","17/6/2010 15:40:32"
"36144","29307","85","17/6/2010 15:58:24"
"36144","30428","55","17/6/2010 15:44:24"
"36144","31718","80","17/6/2010 16:15:21"
"36144","31888","60","17/6/2010 15:49:56"
"46398","772","75","11/11/2009 11:51:34"
"46398","1852","90","11/11/2009 11:57:35"
"46398","3918","60","11/11/2009 11:52:11"
"46398","4086","100","11/11/2009 11:49:03"
"46398","4883","100","11/11/2009 11:52:30"
"46398","5076","80","11/11/2009 11:57:19"
"46398","5253","70","11/11/2009 11:49:41"
"46398","6123","100","11/11/2009 11:49:49"
"46398","6736","70","10/11/2009 18:54:03"
"46398","7682","75","10/11/2009 18:54:06"
"46398","8622","100","11/11/2009 11:50:27"
"46398","8704","60","11/11/2009 11:50:38"
"46398","8912","20","10/11/2009 18:53:46"
"46398","9032","80","11/11/2009 11:52:12"
"46398","9140","65","11/11/2009 11:49:25"
"46398","10309","65","11/11/2009 11:50:42"
"46398","11592","25","10/11/2009 18:54:11"
"46398","11760","100","11/11/2009 11:52:38"
"46398","11844","95","11/11/2009 11:53:37"
"46398","12423","90","11/11/2009 11:49:52"
"46398","12689","100","11/11/2009 11:49:15"
"46398","12703","85","10/11/2009 18:53:38"
"46398","12734","100","11/11/2009 11:52:20"
"46398","13272","75","11/11/2009 11:50:32"
"46398","14059","100","11/11/2009 11:49:36"
"46398","14847","65","11/11/2009 11:49:18"
"46398","14959","100","11/11/2009 11:49:45"
"46398","16385","100","11/11/2009 11:49:23"
"46398","17019","95","11/11/2009 11:57:03"
"46398","17202","100","11/11/2009 11:50:34"
"46398","17311","100","11/11/2009 11:50:25"
"46398","17683","90","11/11/2009 11:56:42"
"46398","18267","80","11/11/2009 11:56:32"
"46398","18556","100","10/11/2009 18:53:53"
"46398","18622","100","11/11/2009 11:49:35"
"46398","18810","85","13/11/2009 11:05:00"
"46398","19478","90","11/11/2009 11:56:51"
"46398","19713","100","11/11/2009 11:57:05"
"46398","20175","70","11/11/2009 11:49:28"
"46398","20993","75","11/11/2009 11:57:40"
"46398","21442","60","11/11/2009 11:50:45"
"46398","21765","95","11/11/2009 11:52:31"
"46398","22179","100","11/11/2009 11:49:30"
"46398","23718","95","11/11/2009 11:52:35"
"46398","24307","70","13/11/2009 11:05:13"
"46398","24829","80","13/11/2009 11:04:56"
"46398","24861","90","11/11/2009 11:50:02"
"46398","24965","90","11/11/2009 11:50:30"
"46398","25040","75","11/11/2009 11:56:55"
"46398","25312","95","11/11/2009 11:57:14"
"46398","26042","90","11/11/2009 11:57:22"
"46398","26669","20","10/11/2009 18:53:49"
"46398","26715","30","10/11/2009 18:53:55"
"46398","26740","100","11/11/2009 11:50:14"
"46398","30428","100","11/11/2009 11:50:16"
"65011","15","90","5/8/2009 00:57:14"
"65011","183","55","5/8/2009 01:11:39"
"65011","346","75","5/8/2009 01:03:18"
"65011","392","30","5/8/2009 01:04:29"
"65011","568","60","5/8/2009 01:20:07"
"65011","1004","60","5/8/2009 00:58:05"
"65011","1054","75","5/8/2009 01:08:15"
"65011","1398","75","5/8/2009 01:19:03"
"65011","1720","65","5/8/2009 01:05:49"
"65011","1883","30","5/8/2009 01:15:43"
"65011","1973","75","5/8/2009 01:23:17"
"65011","2051","45","5/8/2009 01:23:21"
"65011","2235","45","5/8/2009 01:20:44"
"65011","2334","55","5/8/2009 01:18:15"
"65011","2375","50","5/8/2009 01:21:57"
"65011","2533","80","5/8/2009 01:27:47"
"65011","2569","85","5/8/2009 01:24:00"
"65011","3089","60","5/8/2009 01:05:29"
"65011","3103","40","5/8/2009 01:22:37"
"65011","3528","45","5/8/2009 01:29:06"
"65011","3535","55","5/8/2009 01:19:45"
"65011","3547","45","5/8/2009 01:26:37"
"65011","3715","60","5/8/2009 01:02:22"
"65011","3930","80","5/8/2009 01:25:14"
"65011","4124","35","5/8/2009 01:13:04"
"65011","4223","45","5/8/2009 01:14:29"
"65011","4250","50","5/8/2009 01:22:07"
"65011","4365","70","5/8/2009 01:32:13"
"65011","4487","50","5/8/2009 00:55:26"
"65011","4851","55","5/8/2009 00:55:01"
"65011","4883","70","5/8/2009 01:08:49"
"65011","4918","80","5/8/2009 01:04:06"
"65011","5000","0","5/8/2009 01:23:53"
"65011","5076","50","5/8/2009 01:00:52"
"65011","5237","60","5/8/2009 01:31:15"
"65011","5253","85","5/8/2009 00:56:28"
"65011","5301","20","5/8/2009 01:25:40"
"65011","5716","50","5/8/2009 01:14:00"
"65011","5950","20","5/8/2009 01:12:56"
"65011","6077","80","8/6/2010 02:28:43"
"65011","6090","75","5/8/2009 01:25:54"
"65011","6115","65","5/8/2009 01:22:54"
"65011","6123","60","5/8/2009 01:07:06"
"65011","6423","55","5/8/2009 01:22:31"
"65011","6736","55","5/8/2009 00:54:56"
"65011","7611","60","5/8/2009 01:29:35"
"65011","7740","90","5/8/2009 01:06:58"
"65011","7756","50","5/8/2009 01:18:28"
"65011","7941","40","5/8/2009 01:31:50"
"65011","8097","60","5/8/2009 01:12:11"
"65011","8117","55","5/8/2009 01:12:04"
"65011","8320","55","5/8/2009 01:23:34"
"65011","8435","70","5/8/2009 00:59:36"
"65011","8462","70","5/8/2009 01:03:59"
"65011","8612","55","5/8/2009 01:19:06"
"65011","8622","90","8/6/2010 02:26:52"
"65011","8926","60","5/8/2009 01:12:47"
"65011","9032","75","5/8/2009 00:57:52"
"65011","9140","75","5/8/2009 00:56:40"
"65011","9345","90","5/8/2009 01:17:01"
"65011","9525","45","5/8/2009 01:16:43"
"65011","9545","55","5/8/2009 01:11:28"
"65011","9611","65","5/8/2009 01:01:09"
"65011","9636","35","5/8/2009 01:29:28"
"65011","9673","75","5/8/2009 01:20:56"
"65011","9691","55","5/8/2009 01:27:02"
"65011","9783","35","5/8/2009 01:15:51"
"65011","10309","50","5/8/2009 01:04:48"
"65011","10753","70","5/8/2009 01:26:20"
"65011","10826","60","5/8/2009 01:16:26"
"65011","10864","65","5/8/2009 01:28:41"
"65011","10896","20","5/8/2009 01:13:54"
"65011","11592","20","5/8/2009 00:54:40"
"65011","11699","50","5/8/2009 00:58:44"
"65011","11760","95","5/8/2009 00:57:20"
"65011","11844","85","8/6/2010 02:20:56"
"65011","12040","75","5/8/2009 01:17:19"
"65011","12127","65","5/8/2009 01:00:19"
"65011","12193","65","5/8/2009 01:21:26"
"65011","12341","70","5/8/2009 01:03:15"
"65011","12451","85","5/8/2009 01:02:12"
"65011","12600","60","5/8/2009 01:03:39"
"65011","12689","90","5/8/2009 01:05:33"
"65011","12703","65","5/8/2009 00:54:33"
"65011","12734","95","5/8/2009 00:56:44"
"65011","12750","30","5/8/2009 01:09:08"
"65011","12820","40","5/8/2009 01:12:25"
"65011","13131","55","5/8/2009 00:58:37"
"65011","13137","40","5/8/2009 00:54:47"
"65011","13245","70","5/8/2009 01:25:28"
"65011","14095","60","5/8/2009 01:20:32"
"65011","14229","40","5/8/2009 01:00:57"
"65011","14604","55","5/8/2009 01:31:22"
"65011","14816","65","5/8/2009 01:05:05"
"65011","14841","80","5/8/2009 01:27:44"
"65011","14922","70","5/8/2009 01:07:25"
"65011","14926","55","5/8/2009 01:32:02"
"65011","14959","75","5/8/2009 00:58:47"
"65011","14993","75","5/8/2009 01:23:23"
"65011","15114","30","5/8/2009 01:24:57"
"65011","15254","65","5/8/2009 01:16:55"
"65011","15348","70","5/8/2009 01:02:39"
"65011","15759","65","5/8/2009 01:21:39"
"65011","15841","45","5/8/2009 01:31:02"
"65011","16315","60","5/8/2009 01:16:00"
"65011","16385","80","5/8/2009 01:00:36"
"65011","17166","70","5/8/2009 01:02:53"
"65011","17216","55","5/8/2009 01:14:41"
"65011","17218","65","5/8/2009 01:20:18"
"65011","17311","85","5/8/2009 01:03:10"
"65011","17338","75","5/8/2009 01:26:54"
"65011","17457","45","5/8/2009 01:31:59"
"65011","17463","85","6/10/2009 02:12:34"
"65011","17532","85","5/8/2009 01:07:57"
"65011","17721","60","5/8/2009 01:22:48"
"65011","17943","55","5/8/2009 01:13:49"
"65011","18036","70","5/8/2009 01:11:45"
"65011","18118","75","5/8/2009 01:08:26"
"65011","18267","60","8/6/2010 02:29:21"
"65011","18575","80","5/8/2009 01:29:45"
"65011","18678","80","5/8/2009 01:24:49"
"65011","18684","70","5/8/2009 01:04:44"
"65011","18801","60","5/8/2009 01:24:12"
"65011","18810","70","5/8/2009 01:09:11"
"65011","18840","50","5/8/2009 01:31:57"
"65011","19152","80","5/8/2009 01:06:11"
"65011","19266","70","5/8/2009 01:27:14"
"65011","19340","60","5/8/2009 01:17:27"
"65011","19713","80","5/8/2009 01:04:10"
"65011","19922","70","5/8/2009 00:57:30"
"65011","20058","45","5/8/2009 00:58:13"
"65011","20064","40","5/8/2009 01:15:18"
"65011","20175","90","5/8/2009 01:02:33"
"65011","20182","75","5/8/2009 01:03:02"
"65011","20216","60","5/8/2009 01:11:58"
"65011","20453","60","5/8/2009 01:18:06"
"65011","20886","70","5/8/2009 01:17:30"
"65011","20993","80","5/8/2009 01:17:52"
"65011","21132","45","5/8/2009 01:24:26"
"65011","21178","35","5/8/2009 00:58:40"
"65011","21191","95","5/8/2009 01:04:40"
"65011","21220","10","5/8/2009 01:05:13"
"65011","21230","70","5/8/2009 01:01:30"
"65011","21341","85","8/6/2010 02:27:22"
"65011","21385","50","8/6/2010 02:29:34"
"65011","21548","10","5/8/2009 01:28:23"
"65011","21615","75","5/8/2009 01:24:35"
"65011","21659","75","5/8/2009 00:59:09"
"65011","21710","45","5/8/2009 00:59:44"
"65011","21743","65","5/8/2009 01:05:22"
"65011","21751","55","5/8/2009 01:00:27"
"65011","21923","60","5/8/2009 01:17:22"
"65011","22021","70","5/8/2009 01:30:48"
"65011","22179","75","6/10/2009 02:48:02"
"65011","22180","75","5/8/2009 00:58:23"
"65011","22183","85","5/8/2009 00:56:36"
"65011","22471","45","5/8/2009 01:12:44"
"65011","22916","65","5/8/2009 01:28:31"
"65011","23007","75","8/6/2010 02:30:15"
"65011","23156","70","5/8/2009 01:08:00"
"65011","23285","65","5/8/2009 01:05:59"
"65011","23303","65","5/8/2009 01:05:56"
"65011","23386","80","5/8/2009 00:58:50"
"65011","23639","50","5/8/2009 00:56:02"
"65011","23785","60","5/8/2009 00:56:18"
"65011","23931","20","5/8/2009 00:56:13"
"65011","24106","60","5/8/2009 01:20:03"
"65011","24307","60","5/8/2009 01:00:04"
"65011","24322","100","5/8/2009 00:57:43"
"65011","24442","60","5/8/2009 00:56:56"
"65011","24861","80","5/8/2009 01:04:58"
"65011","24965","75","5/8/2009 01:07:20"
"65011","25040","65","5/8/2009 01:03:35"
"65011","25093","50","5/8/2009 01:23:50"
"65011","25192","85","5/8/2009 01:11:00"
"65011","25655","45","5/8/2009 01:09:56"
"65011","25880","80","5/8/2009 01:21:14"
"65011","25884","60","5/8/2009 01:32:31"
"65011","26006","70","5/8/2009 01:22:59"
"65011","26042","80","5/8/2009 00:57:08"
"65011","26105","80","5/8/2009 01:04:18"
"65011","26126","40","5/8/2009 01:12:15"
"65011","26202","65","5/8/2009 01:24:21"
"65011","26209","70","8/6/2010 02:29:14"
"65011","26543","75","5/8/2009 01:17:10"
"65011","26589","75","5/8/2009 01:22:05"
"65011","26620","65","5/8/2009 01:12:41"
"65011","26641","85","5/8/2009 01:15:34"
"65011","26740","90","8/6/2010 02:25:50"
"65011","27032","75","5/8/2009 01:16:46"
"65011","29070","70","5/8/2009 01:18:03"
"65011","29107","35","5/8/2009 01:14:33"
"65011","29231","60","5/8/2009 00:57:55"
"65011","31644","60","5/8/2009 01:19:30"
"72495","320","75","26/5/2010 15:22:02"
"72495","673","75","26/5/2010 15:24:21"
"72495","1054","85","26/5/2010 15:08:52"
"72495","1539","65","26/5/2010 15:05:54"
"72495","1563","90","26/5/2010 15:24:55"
"72495","1852","80","26/5/2010 15:04:12"
"72495","1995","95","26/5/2010 15:24:41"
"72495","2018","75","26/5/2010 15:06:04"
"72495","2373","70","26/5/2010 14:59:21"
"72495","3422","85","26/5/2010 15:16:45"
"72495","4086","90","26/5/2010 14:59:05"
"72495","4267","30","26/5/2010 14:57:16"
"72495","4296","65","26/5/2010 15:05:07"
"72495","4454","90","26/5/2010 15:13:34"
"72495","4614","80","26/5/2010 14:59:09"
"72495","4936","90","26/5/2010 15:23:14"
"72495","5405","65","26/5/2010 15:05:13"
"72495","5440","85","26/5/2010 15:15:38"
"72495","6077","65","26/5/2010 15:08:09"
"72495","6111","60","26/5/2010 15:09:33"
"72495","6433","85","26/5/2010 15:15:14"
"72495","6525","80","26/5/2010 15:18:07"
"72495","6758","75","26/5/2010 15:03:40"
"72495","7141","85","26/5/2010 15:22:59"
"72495","7669","60","26/5/2010 15:09:09"
"72495","8462","65","26/5/2010 15:06:23"
"72495","8622","85","26/5/2010 14:59:14"
"72495","8800","75","26/5/2010 15:07:17"
"72495","8949","85","26/5/2010 15:13:44"
"72495","9611","90","26/5/2010 15:14:57"
"72495","9699","80","26/5/2010 15:24:14"
"72495","10991","80","26/5/2010 15:22:56"
"72495","11697","90","26/5/2010 15:14:32"
"72495","11760","50","26/5/2010 14:56:56"
"72495","11849","35","26/5/2010 15:09:22"
"72495","11963","90","26/5/2010 15:14:04"
"72495","12127","75","26/5/2010 14:58:38"
"72495","12326","85","26/5/2010 15:22:47"
"72495","12423","85","26/5/2010 15:21:05"
"72495","12569","65","26/5/2010 15:07:03"
"72495","12689","90","26/5/2010 15:06:10"
"72495","13272","85","26/5/2010 15:23:55"
"72495","13479","95","26/5/2010 15:22:20"
"72495","13553","90","26/5/2010 15:24:37"
"72495","13592","60","26/5/2010 15:03:44"
"72495","14229","55","26/5/2010 15:06:28"
"72495","14847","70","26/5/2010 14:55:49"
"72495","14922","95","26/5/2010 15:16:12"
"72495","14959","80","26/5/2010 14:57:22"
"72495","15251","70","26/5/2010 15:07:57"
"72495","15361","60","26/5/2010 14:58:08"
"72495","15897","90","26/5/2010 15:12:55"
"72495","16385","55","26/5/2010 14:57:26"
"72495","16732","90","16/6/2010 03:40:58"
"72495","16872","90","26/5/2010 15:23:50"
"72495","17019","80","26/5/2010 15:08:02"
"72495","17102","90","26/5/2010 15:14:42"
"72495","17202","85","26/5/2010 15:08:13"
"72495","17311","45","26/5/2010 15:03:49"
"72495","17433","75","26/5/2010 15:21:20"
"72495","17683","75","26/5/2010 14:59:18"
"72495","17689","85","26/5/2010 15:15:48"
"72495","17943","70","26/5/2010 15:15:07"
"72495","18118","85","26/5/2010 15:22:15"
"72495","18267","75","26/5/2010 14:57:49"
"72495","18375","35","26/5/2010 15:06:00"
"72495","18454","100","26/5/2010 15:13:40"
"72495","18556","70","26/5/2010 14:56:16"
"72495","18890","40","26/5/2010 15:00:00"
"72495","19922","80","26/5/2010 14:57:10"
"72495","20309","80","26/5/2010 15:13:15"
"72495","20573","65","26/5/2010 15:23:27"
"72495","20756","75","26/5/2010 15:21:35"
"72495","20813","70","26/5/2010 15:08:39"
"72495","20960","85","26/5/2010 15:04:34"
"72495","21178","30","26/5/2010 15:04:55"
"72495","21385","90","26/5/2010 15:15:59"
"72495","21542","85","26/5/2010 15:25:02"
"72495","21938","70","26/5/2010 15:24:48"
"72495","22021","75","26/5/2010 15:25:12"
"72495","22354","65","26/5/2010 15:05:34"
"72495","23386","80","26/5/2010 14:57:19"
"72495","23682","70","26/5/2010 15:04:00"
"72495","24485","60","26/5/2010 14:58:19"
"72495","24610","80","26/5/2010 15:24:59"
"72495","24676","70","16/6/2010 03:41:24"
"72495","24861","85","26/5/2010 15:24:51"
"72495","26042","85","26/5/2010 14:58:03"
"72495","26144","90","26/5/2010 15:14:15"
"72495","26740","75","26/5/2010 15:07:24"
"72495","26750","90","26/5/2010 15:04:47"
"72495","26900","80","26/5/2010 14:56:39"
"72495","29292","65","26/5/2010 15:16:25"
"72495","29307","90","26/5/2010 15:09:38"
"72495","30428","60","26/5/2010 14:56:02"
"72495","31888","70","26/5/2010 15:00:52"
"72846","173","85","5/4/2010 20:43:59"
"72846","398","65","6/4/2010 14:18:41"
"72846","568","100","5/4/2010 21:25:57"
"72846","899","70","6/4/2010 03:14:25"
"72846","919","55","6/4/2010 03:28:20"
"72846","966","55","6/4/2010 03:17:19"
"72846","1023","55","6/4/2010 03:32:56"
"72846","1232","60","6/4/2010 14:16:16"
"72846","1277","60","6/4/2010 03:29:35"
"72846","1280","50","6/4/2010 03:19:53"
"72846","1286","85","5/4/2010 20:52:58"
"72846","1388","55","6/4/2010 14:11:56"
"72846","1573","60","5/4/2010 17:56:36"
"72846","1611","55","6/4/2010 03:32:24"
"72846","1681","75","6/4/2010 03:06:36"
"72846","1703","70","6/4/2010 03:41:19"
"72846","1756","70","6/4/2010 03:49:05"
"72846","1883","70","5/4/2010 21:23:00"
"72846","2055","60","5/4/2010 21:16:26"
"72846","2228","50","6/4/2010 03:56:32"
"72846","2243","40","6/4/2010 03:51:01"
"72846","2309","70","6/4/2010 14:17:45"
"72846","2383","25","6/4/2010 03:20:05"
"72846","2446","60","5/4/2010 17:54:23"
"72846","2569","60","5/4/2010 21:52:21"
"72846","2773","70","5/4/2010 21:20:54"
"72846","2925","55","6/4/2010 03:07:53"
"72846","3008","60","6/4/2010 03:52:59"
"72846","3031","70","6/4/2010 03:19:47"
"72846","3163","65","6/4/2010 03:48:32"
"72846","3175","80","6/4/2010 02:55:35"
"72846","3207","65","6/4/2010 03:50:25"
"72846","3238","95","6/4/2010 03:30:01"
"72846","3547","55","6/4/2010 03:12:23"
"72846","3667","55","6/4/2010 03:11:47"
"72846","3715","75","5/4/2010 20:44:42"
"72846","3793","85","6/4/2010 03:14:30"
"72846","3918","45","5/4/2010 18:01:19"
"72846","3944","60","6/4/2010 02:52:36"
"72846","4086","55","5/4/2010 17:55:45"
"72846","4296","55","5/4/2010 20:42:45"
"72846","4340","80","6/4/2010 03:27:38"
"72846","4365","65","6/4/2010 03:10:16"
"72846","4446","75","20/5/2010 13:34:49"
"72846","4492","65","6/4/2010 03:15:51"
"72846","4535","60","6/4/2010 03:10:14"
"72846","4695","80","6/4/2010 14:25:11"
"72846","4720","60","6/4/2010 03:47:21"
"72846","4883","65","5/4/2010 17:58:29"
"72846","4908","65","20/5/2010 18:01:42"
"72846","4991","70","6/4/2010 04:02:03"
"72846","5122","70","6/4/2010 14:27:18"
"72846","5189","65","6/4/2010 14:23:01"
"72846","5237","70","6/4/2010 03:08:27"
"72846","5253","60","5/4/2010 17:54:36"
"72846","5716","65","5/4/2010 21:27:16"
"72846","5943","90","5/4/2010 21:20:50"
"72846","6077","75","19/5/2010 21:08:48"
"72846","6090","55","6/4/2010 02:52:21"
"72846","6155","80","5/4/2010 21:32:43"
"72846","6423","45","5/4/2010 21:29:10"
"72846","6532","55","6/4/2010 03:11:57"
"72846","6736","65","20/5/2010 21:17:03"
"72846","6994","95","5/4/2010 21:24:58"
"72846","7175","60","5/4/2010 21:21:12"
"72846","7533","65","6/4/2010 03:04:26"
"72846","7682","90","5/4/2010 17:56:46"
"72846","7740","60","5/4/2010 21:00:54"
"72846","7942","70","5/4/2010 21:19:16"
"72846","8386","65","20/5/2010 21:10:25"
"72846","8643","65","6/4/2010 03:23:29"
"72846","8715","70","6/4/2010 14:19:36"
"72846","8734","55","6/4/2010 03:04:36"
"72846","8742","55","6/4/2010 03:39:16"
"72846","8980","65","5/4/2010 21:01:26"
"72846","9066","65","5/4/2010 20:40:45"
"72846","9140","70","5/4/2010 17:53:52"
